driverRef_x,driverRef_y,connection
lederle,clapham,nation
lederle,blignaut,nation
serrurier,niemann,nation
serrurier,pieterse,nation
serrurier,reed,nation
serrurier,clapham,nation
serrurier,blignaut,nation
niemann,pieterse,nation
niemann,reed,nation
niemann,clapham,nation
niemann,blignaut,nation
pieterse,reed,nation
pieterse,clapham,nation
pieterse,blignaut,nation
reed,clapham,nation
reed,blignaut,nation
clapham,blignaut,nation
migault,cevert,nation
nicholson,hulme,nation
nicholson,ganley,nation
beltoise,jo_schlesser,nation
gavin,jo_schlesser,nation
beltoise,ligier,nation
revson,follmer,nation
revson,lovely,nation
posey,lovely,nation
revson,gurney,nation
revson,ginther,nation
revson,phil_hill,nation
gurney,ginther,nation
gurney,phil_hill,nation
ginther,phil_hill,nation
revson,bucknum,nation
gurney,bucknum,nation
ginther,bucknum,nation
phil_hill,bucknum,nation
driver,klerk,nation
driver,maggs,nation
driver,blokdyk,nation
driver,lederle,nation
driver,serrurier,nation
driver,niemann,nation
driver,pieterse,nation
schenken,walker,nation
schenken,jack_brabham,nation
wietzes,pease,nation
galli,giunti,nation
adamich,giunti,nation
adamich,scarfiotti,nation
love,tingle,nation
love,puzey,nation
tingle,puzey,nation
love,hocking,nation
tingle,hocking,nation
brack,pease,nation
brack,cordts,nation
pease,cordts,nation
rodriguez,solana,nation
siffert,schiller,nation
siffert,walter,nation
schiller,walter,nation
lovely,hutchison,nation
lovely,phil_hill,nation
lovely,hall,nation
lovely,daigh,nation
lovely,drake,nation
gurney,hall,nation
gurney,daigh,nation
gurney,drake,nation
phil_hill,hall,nation
phil_hill,daigh,nation
phil_hill,drake,nation
hall,daigh,nation
hall,drake,nation
daigh,drake,nation
lovely,gregory,nation
lovely,schell,nation
phil_hill,gregory,nation
phil_hill,schell,nation
gregory,schell,nation
jack_brabham,gardner,nation
jack_brabham,hawkins,nation
gardner,hawkins,nation
jack_brabham,kavanagh,nation
jack_brabham,england,nation
mclaren,shelly,nation
klerk,rooyen,nation
gurney,fisher,nation
gurney,tom_jones,nation
fisher,tom_jones,nation
gurney,bondurant,nation
ginther,bondurant,nation
bondurant,phil_hill,nation
bondurant,bucknum,nation
gurney,gregory,nation
ginther,gregory,nation
bucknum,gregory,nation
gurney,hansgen,nation
gurney,sharp,nation
ginther,hansgen,nation
ginther,sharp,nation
phil_hill,hansgen,nation
phil_hill,sharp,nation
bucknum,hansgen,nation
bucknum,sharp,nation
hansgen,sharp,nation
gurney,settember,nation
ginther,settember,nation
ginther,hall,nation
phil_hill,settember,nation
settember,hall,nation
gregory,settember,nation
gregory,hall,nation
gurney,ward,nation
ginther,ward,nation
phil_hill,ward,nation
gregory,hansgen,nation
gregory,sharp,nation
gregory,ward,nation
hansgen,hall,nation
hansgen,ward,nation
sharp,hall,nation
sharp,ward,nation
hall,ward,nation
gurney,dochnal,nation
gurney,monarch,nation
ginther,dochnal,nation
ginther,monarch,nation
phil_hill,dochnal,nation
phil_hill,monarch,nation
gregory,dochnal,nation
gregory,monarch,nation
hansgen,dochnal,nation
hansgen,monarch,nation
sharp,dochnal,nation
sharp,monarch,nation
hall,dochnal,nation
hall,monarch,nation
dochnal,monarch,nation
gurney,chamberlain,nation
ginther,chamberlain,nation
phil_hill,chamberlain,nation
gregory,chamberlain,nation
settember,chamberlain,nation
gurney,penske,nation
gurney,mayer,nation
ginther,penske,nation
ginther,mayer,nation
gregory,penske,nation
gregory,mayer,nation
sharp,penske,nation
sharp,mayer,nation
hall,penske,nation
hall,mayer,nation
penske,mayer,nation
gurney,ruby,nation
gregory,ruby,nation
hansgen,penske,nation
hansgen,ruby,nation
sharp,ruby,nation
hall,ruby,nation
penske,ruby,nation
gurney,reventlow,nation
ginther,daigh,nation
ginther,reventlow,nation
phil_hill,reventlow,nation
gregory,daigh,nation
gregory,reventlow,nation
daigh,reventlow,nation
gurney,schell,nation
gurney,shelby,nation
phil_hill,shelby,nation
gregory,shelby,nation
schell,shelby,nation
hahne,ahrens,nation
scarfiotti,baghetti,nation
scarfiotti,bandini,nation
scarfiotti,geki,nation
bandini,baghetti,nation
bandini,geki,nation
baghetti,geki,nation
bianchi,mairesse,nation
bianchi,gendebien,nation
mairesse,gendebien,nation
bianchi,Changy,nation
jo_schlesser,ligier,nation
bandini,bussinello,nation
bandini,vaccarella,nation
bandini,bassi,nation
baghetti,bussinello,nation
baghetti,vaccarella,nation
baghetti,bassi,nation
geki,bussinello,nation
geki,vaccarella,nation
geki,bassi,nation
bussinello,vaccarella,nation
bussinello,bassi,nation
vaccarella,bassi,nation
bandini,ernesto_brambilla,nation
bandini,lippi,nation
bandini,abate,nation
bandini,starrabba,nation
baghetti,ernesto_brambilla,nation
baghetti,lippi,nation
baghetti,abate,nation
baghetti,starrabba,nation
ernesto_brambilla,lippi,nation
ernesto_brambilla,abate,nation
ernesto_brambilla,starrabba,nation
lippi,abate,nation
lippi,starrabba,nation
abate,starrabba,nation
bandini,prinoth,nation
baghetti,prinoth,nation
vaccarella,lippi,nation
vaccarella,prinoth,nation
lippi,prinoth,nation
bandini,natili,nation
baghetti,natili,nation
bandini,pirocchi,nation
bandini,boffa,nation
baghetti,pirocchi,nation
baghetti,boffa,nation
bussinello,lippi,nation
bussinello,starrabba,nation
bussinello,prinoth,nation
bussinello,natili,nation
bussinello,pirocchi,nation
bussinello,boffa,nation
vaccarella,starrabba,nation
vaccarella,natili,nation
vaccarella,pirocchi,nation
vaccarella,boffa,nation
lippi,natili,nation
lippi,pirocchi,nation
lippi,boffa,nation
starrabba,prinoth,nation
starrabba,natili,nation
starrabba,pirocchi,nation
starrabba,boffa,nation
prinoth,natili,nation
prinoth,pirocchi,nation
prinoth,boffa,nation
natili,pirocchi,nation
natili,boffa,nation
pirocchi,boffa,nation
ginther,gamble,nation
phil_hill,gamble,nation
baghetti,scarlatti,nation
vic_wilson,naylor,nation
vic_wilson,owen,nation
vic_wilson,gould,nation
naylor,owen,nation
naylor,gould,nation
owen,gould,nation
phil_hill,blanchard,nation
phil_hill,constantine,nation
phil_hill,said,nation
phil_hill,cade,nation
ward,schell,nation
ward,blanchard,nation
ward,constantine,nation
ward,said,nation
ward,cade,nation
schell,blanchard,nation
schell,constantine,nation
schell,said,nation
schell,cade,nation
blanchard,constantine,nation
blanchard,said,nation
blanchard,cade,nation
constantine,said,nation
constantine,cade,nation
said,cade,nation
phil_hill,ruttman,nation
schell,ruttman,nation
ruttman,shelby,nation
maggs,johnstone,nation
maggs,harris,nation
maggs,vyver,nation
lederle,johnstone,nation
lederle,harris,nation
lederle,vyver,nation
serrurier,johnstone,nation
serrurier,harris,nation
serrurier,vyver,nation
pieterse,johnstone,nation
pieterse,harris,nation
pieterse,vyver,nation
johnstone,harris,nation
johnstone,vyver,nation
harris,vyver,nation
mitter,barth,nation
mitter,kuhnke,nation
mitter,seiffert,nation
trintignant,collomb,nation
trintignant,lucienbonnet,nation
trintignant,behra,nation
lucienbonnet,behra,nation
trintignant,la_caze,nation
trintignant,guelfi,nation
trintignant,picard,nation
behra,la_caze,nation
behra,guelfi,nation
behra,picard,nation
la_caze,guelfi,nation
la_caze,picard,nation
guelfi,picard,nation
trintignant,simon,nation
trintignant,bayol,nation
trintignant,manzon,nation
trintignant,rosier,nation
behra,bayol,nation
behra,manzon,nation
behra,rosier,nation
bayol,manzon,nation
bayol,rosier,nation
manzon,rosier,nation
behra,simon,nation
simon,manzon,nation
simon,rosier,nation
trintignant,pollet,nation
behra,pollet,nation
simon,bayol,nation
simon,pollet,nation
bayol,pollet,nation
manzon,pollet,nation
rosier,pollet,nation
trintignant,sparken,nation
behra,sparken,nation
simon,sparken,nation
manzon,sparken,nation
trintignant,lucas,nation
behra,lucas,nation
pollet,lucas,nation
trintignant,loyer,nation
behra,loyer,nation
bayol,loyer,nation
rosier,loyer,nation
trintignant,cabantous,nation
behra,cabantous,nation
bayol,cabantous,nation
rosier,cabantous,nation
trintignant,etancelin,nation
behra,etancelin,nation
manzon,cabantous,nation
manzon,etancelin,nation
rosier,etancelin,nation
cabantous,etancelin,nation
trintignant,balsa,nation
behra,balsa,nation
manzon,balsa,nation
trintignant,guy_mairesse,nation
trintignant,chaboud,nation
trintignant,gordini,nation
simon,cabantous,nation
simon,etancelin,nation
simon,guy_mairesse,nation
simon,chaboud,nation
simon,gordini,nation
manzon,guy_mairesse,nation
manzon,chaboud,nation
manzon,gordini,nation
rosier,guy_mairesse,nation
rosier,chaboud,nation
rosier,gordini,nation
cabantous,guy_mairesse,nation
cabantous,chaboud,nation
cabantous,gordini,nation
etancelin,guy_mairesse,nation
etancelin,chaboud,nation
etancelin,gordini,nation
guy_mairesse,chaboud,nation
guy_mairesse,gordini,nation
chaboud,gordini,nation
trintignant,levegh,nation
simon,levegh,nation
manzon,levegh,nation
rosier,levegh,nation
cabantous,levegh,nation
etancelin,levegh,nation
trintignant,grignard,nation
simon,grignard,nation
manzon,grignard,nation
rosier,grignard,nation
cabantous,grignard,nation
etancelin,grignard,nation
trintignant,sommer,nation
manzon,sommer,nation
rosier,sommer,nation
etancelin,sommer,nation
trintignant,louveau,nation
manzon,louveau,nation
rosier,louveau,nation
etancelin,louveau,nation
guy_mairesse,louveau,nation
guy_mairesse,levegh,nation
guy_mairesse,sommer,nation
louveau,levegh,nation
louveau,sommer,nation
levegh,sommer,nation
andre_pilette,mairesse,nation
andre_pilette,frere,nation
andre_pilette,gendebien,nation
andre_pilette,milhoux,nation
andre_pilette,claes,nation
andre_pilette,georges_berger,nation
andre_pilette,legat,nation
frere,claes,nation
frere,georges_berger,nation
frere,legat,nation
claes,georges_berger,nation
claes,legat,nation
georges_berger,legat,nation
beaufort,vos,nation
beaufort,pon,nation
beaufort,slotemaker,nation
pon,slotemaker,nation
barth,seidel,nation
barth,trips,nation
barth,herrmann,nation
seidel,trips,nation
seidel,herrmann,nation
trips,herrmann,nation
barth,helfrich,nation
barth,karch,nation
barth,heeks,nation
barth,adolff,nation
barth,bechem,nation
barth,bauer,nation
barth,hans_stuck,nation
barth,loof,nation
seidel,helfrich,nation
seidel,karch,nation
seidel,heeks,nation
seidel,adolff,nation
seidel,bechem,nation
seidel,bauer,nation
seidel,hans_stuck,nation
seidel,loof,nation
herrmann,helfrich,nation
herrmann,karch,nation
herrmann,heeks,nation
herrmann,adolff,nation
herrmann,bechem,nation
herrmann,bauer,nation
herrmann,hans_stuck,nation
herrmann,loof,nation
helfrich,karch,nation
helfrich,heeks,nation
helfrich,adolff,nation
helfrich,bechem,nation
helfrich,bauer,nation
helfrich,hans_stuck,nation
helfrich,loof,nation
karch,heeks,nation
karch,adolff,nation
karch,bechem,nation
karch,bauer,nation
karch,hans_stuck,nation
karch,loof,nation
heeks,adolff,nation
heeks,bechem,nation
heeks,bauer,nation
heeks,hans_stuck,nation
heeks,loof,nation
adolff,bechem,nation
adolff,bauer,nation
adolff,hans_stuck,nation
adolff,loof,nation
bechem,bauer,nation
bechem,hans_stuck,nation
bechem,loof,nation
bauer,hans_stuck,nation
bauer,loof,nation
hans_stuck,loof,nation
estefano,menditeguy,nation
estefano,larreta,nation
estefano,gonzalez,nation
estefano,bonomi,nation
menditeguy,larreta,nation
menditeguy,gonzalez,nation
menditeguy,bonomi,nation
larreta,gonzalez,nation
larreta,bonomi,nation
gonzalez,bonomi,nation
seiffert,seidel,nation
ward,ruby,nation
ward,rathmann,nation
ward,goldsmith,nation
ward,branson,nation
ward,thomson,nation
ward,johnson,nation
ward,veith,nation
ward,tingelstad,nation
ward,christie,nation
ward,amick,nation
ward,darter,nation
ward,homeier,nation
ward,hartley,nation
ward,stevenson,nation
ward,grim,nation
ward,templeman,nation
ward,hurtubise,nation
ward,bryan,nation
ward,ruttman,nation
ward,sachs,nation
ward,freeland,nation
ward,bettenhausen,nation
ward,weiler,nation
ward,foyt,nation
ward,russo,nation
ward,boyd,nation
ward,force,nation
ward,mcwithey,nation
ward,sutton,nation
ward,dick_rathmann,nation
ward,herman,nation
ward,dempsey_wilson,nation
ruby,rathmann,nation
ruby,goldsmith,nation
ruby,branson,nation
ruby,thomson,nation
ruby,johnson,nation
ruby,veith,nation
ruby,tingelstad,nation
ruby,christie,nation
ruby,amick,nation
ruby,darter,nation
ruby,homeier,nation
ruby,hartley,nation
ruby,stevenson,nation
ruby,grim,nation
ruby,templeman,nation
ruby,hurtubise,nation
ruby,bryan,nation
ruby,ruttman,nation
ruby,sachs,nation
ruby,freeland,nation
ruby,bettenhausen,nation
ruby,weiler,nation
ruby,foyt,nation
ruby,russo,nation
ruby,boyd,nation
ruby,force,nation
ruby,mcwithey,nation
ruby,sutton,nation
ruby,dick_rathmann,nation
ruby,herman,nation
ruby,dempsey_wilson,nation
rathmann,goldsmith,nation
rathmann,branson,nation
rathmann,thomson,nation
rathmann,johnson,nation
rathmann,veith,nation
rathmann,tingelstad,nation
rathmann,christie,nation
rathmann,amick,nation
rathmann,darter,nation
rathmann,homeier,nation
rathmann,hartley,nation
rathmann,stevenson,nation
rathmann,grim,nation
rathmann,templeman,nation
rathmann,hurtubise,nation
rathmann,bryan,nation
rathmann,ruttman,nation
rathmann,sachs,nation
rathmann,freeland,nation
rathmann,bettenhausen,nation
rathmann,weiler,nation
rathmann,foyt,nation
rathmann,russo,nation
rathmann,boyd,nation
rathmann,force,nation
rathmann,mcwithey,nation
rathmann,sutton,nation
rathmann,dick_rathmann,nation
rathmann,herman,nation
rathmann,dempsey_wilson,nation
goldsmith,branson,nation
goldsmith,thomson,nation
goldsmith,johnson,nation
goldsmith,veith,nation
goldsmith,tingelstad,nation
goldsmith,christie,nation
goldsmith,amick,nation
goldsmith,darter,nation
goldsmith,homeier,nation
goldsmith,hartley,nation
goldsmith,stevenson,nation
goldsmith,grim,nation
goldsmith,templeman,nation
goldsmith,hurtubise,nation
goldsmith,bryan,nation
goldsmith,ruttman,nation
goldsmith,sachs,nation
goldsmith,freeland,nation
goldsmith,bettenhausen,nation
goldsmith,weiler,nation
goldsmith,foyt,nation
goldsmith,russo,nation
goldsmith,boyd,nation
goldsmith,force,nation
goldsmith,mcwithey,nation
goldsmith,sutton,nation
goldsmith,dick_rathmann,nation
goldsmith,herman,nation
goldsmith,dempsey_wilson,nation
branson,thomson,nation
branson,johnson,nation
branson,veith,nation
branson,tingelstad,nation
branson,christie,nation
branson,amick,nation
branson,darter,nation
branson,homeier,nation
branson,hartley,nation
branson,stevenson,nation
branson,grim,nation
branson,templeman,nation
branson,hurtubise,nation
branson,bryan,nation
branson,ruttman,nation
branson,sachs,nation
branson,freeland,nation
branson,bettenhausen,nation
branson,weiler,nation
branson,foyt,nation
branson,russo,nation
branson,boyd,nation
branson,force,nation
branson,mcwithey,nation
branson,sutton,nation
branson,dick_rathmann,nation
branson,herman,nation
branson,dempsey_wilson,nation
thomson,johnson,nation
thomson,veith,nation
thomson,tingelstad,nation
thomson,christie,nation
thomson,amick,nation
thomson,darter,nation
thomson,homeier,nation
thomson,hartley,nation
thomson,stevenson,nation
thomson,grim,nation
thomson,templeman,nation
thomson,hurtubise,nation
thomson,bryan,nation
thomson,ruttman,nation
thomson,sachs,nation
thomson,freeland,nation
thomson,bettenhausen,nation
thomson,weiler,nation
thomson,foyt,nation
thomson,russo,nation
thomson,boyd,nation
thomson,force,nation
thomson,mcwithey,nation
thomson,sutton,nation
thomson,dick_rathmann,nation
thomson,herman,nation
thomson,dempsey_wilson,nation
johnson,veith,nation
johnson,tingelstad,nation
johnson,christie,nation
johnson,amick,nation
johnson,darter,nation
johnson,homeier,nation
johnson,hartley,nation
johnson,stevenson,nation
johnson,grim,nation
johnson,templeman,nation
johnson,hurtubise,nation
johnson,bryan,nation
johnson,ruttman,nation
johnson,sachs,nation
johnson,freeland,nation
johnson,bettenhausen,nation
johnson,weiler,nation
johnson,foyt,nation
johnson,russo,nation
johnson,boyd,nation
johnson,force,nation
johnson,mcwithey,nation
johnson,sutton,nation
johnson,dick_rathmann,nation
johnson,herman,nation
johnson,dempsey_wilson,nation
veith,tingelstad,nation
veith,christie,nation
veith,amick,nation
veith,darter,nation
veith,homeier,nation
veith,hartley,nation
veith,stevenson,nation
veith,grim,nation
veith,templeman,nation
veith,hurtubise,nation
veith,bryan,nation
veith,ruttman,nation
veith,sachs,nation
veith,freeland,nation
veith,bettenhausen,nation
veith,weiler,nation
veith,foyt,nation
veith,russo,nation
veith,boyd,nation
veith,force,nation
veith,mcwithey,nation
veith,sutton,nation
veith,dick_rathmann,nation
veith,herman,nation
veith,dempsey_wilson,nation
tingelstad,christie,nation
tingelstad,amick,nation
tingelstad,darter,nation
tingelstad,homeier,nation
tingelstad,hartley,nation
tingelstad,stevenson,nation
tingelstad,grim,nation
tingelstad,templeman,nation
tingelstad,hurtubise,nation
tingelstad,bryan,nation
tingelstad,ruttman,nation
tingelstad,sachs,nation
tingelstad,freeland,nation
tingelstad,bettenhausen,nation
tingelstad,weiler,nation
tingelstad,foyt,nation
tingelstad,russo,nation
tingelstad,boyd,nation
tingelstad,force,nation
tingelstad,mcwithey,nation
tingelstad,sutton,nation
tingelstad,dick_rathmann,nation
tingelstad,herman,nation
tingelstad,dempsey_wilson,nation
christie,amick,nation
christie,darter,nation
christie,homeier,nation
christie,hartley,nation
christie,stevenson,nation
christie,grim,nation
christie,templeman,nation
christie,hurtubise,nation
christie,bryan,nation
christie,ruttman,nation
christie,sachs,nation
christie,freeland,nation
christie,bettenhausen,nation
christie,weiler,nation
christie,foyt,nation
christie,russo,nation
christie,boyd,nation
